birthDateDay,birthDateMonth,birthDateYear,bodytype,drinking,educationValue,gender,heightCm,locationFormatted,smoking,username,lat,long,minAge,maxAge,age,sexPreference,orientation
30,7,1988,average_build,socially,post_grad,woman,180,taipei,no,iridescent_view,25.12217522,121.5495285,27,35,28,man,straight
13,2,1997,a_little_extra,socially,,woman,158,taipei,no,tina_76782,24.94484099,121.5495538,18,26,19,man,straight
22,3,1989,,,,woman,0,nan-shih-chiao,,ashley517517,24.98946263,121.5495949,24,32,27,man,straight
25,3,1989,,,post_grad,woman,0,taipei,,hiclaireyang,24.99048572,121.5496165,25,37,27,man,straight
17,6,1991,,not_at_all,university,woman,0,taipei,no,lienhsuehhan,25.04228037,121.5497843,22,35,25,man,straight
12,1,1985,,,,woman,0,taipei,,chineseviolet,25.13388103,121.5498505,29,48,32,man,straight
19,8,1989,average_build,not_at_all,university,woman,163,taipei,no,chia-chi,25.10988668,121.5499401,24,29,27,man,straight
7,5,1994,average_build,socially,post_grad,woman,165,taipei,yes,aminaaz,25.03975093,121.5499774,26,30,22,everyone,bisexual
3,1,1974,,,,man,0,taipei,no,surferitorusty,24.96177716,121.5500422,29,55,43,woman,straight
10,1,1978,,,,woman,0,taipei,,golajane,25.01448534,121.5500717,25,45,39,man,straight
30,4,1988,,,,woman,0,taipei,,tristy_c,25.01492753,121.5500785,28,42,28,man,straight
1,9,1988,,,,woman,0,taipei,,shannon_lai,24.97720152,121.5501065,21,42,28,man,straight
20,3,1950,fit,socially,,woman,162,taipei,no,jplovespolarbear,25.07688252,121.5501686,40,99,66,man,straight
1,1,1988,,socially,university,woman,157,taipei,no,sangxien,25.10956815,121.5502124,21,38,29,man,straight
5,2,1987,,,,man,0,taipei,,man62223,24.9552937,121.5502241,21,44,29,woman,straight
10,4,1991,,,,man,0,taipei,,nashbrendan,24.76480718,121.5502753,19,36,25,woman,straight
20,5,1969,thin,socially,post_grad,woman,168,taipei,no,vian0520,25.0187792,121.5502982,35,60,47,man,straight
3,3,1994,,socially,university,woman,155,taipei,no,89248,25.04613725,121.5504268,20,27,22,man,straight
30,4,1998,,,,woman,0,taipei,,charlinehuang,25.0556663,121.5504695,18,26,18,man,straight
23,10,1980,,,,woman,0,taipei,,katrinayeh,25.14963027,121.5505619,25,58,36,man,straight
6,12,1988,curvy,,university,woman,158,taipei,no,goodlightbearer,24.75573588,121.5507927,26,40,28,man,straight
24,6,1985,,,,woman,0,taipei,no,gillybean28,25.16013123,121.5508069,22,46,31,man,straight
12,2,1981,,,,woman,0,taipei,,hsinyi_h00,25.09999259,121.5508637,24,56,35,man,straight
27,2,1981,,not_at_all,university,woman,168,taipei,no,pennylin227,25.03982859,121.5509864,30,45,35,man,straight
3,3,1992,average_build,not_at_all,,woman,168,taipei,no,littledstar13,25.04638642,121.5510037,24,28,24,man,straight
24,9,1990,,,,man,0,taipei,,sandrointaipei,24.98337682,121.5510235,18,35,26,woman,straight
12,4,1977,average_build,socially,,woman,153,taipei,no,olgataipei,25.23635343,121.5510796,30,55,39,man,straight
17,11,1995,average_build,socially,university,woman,165,taipei,no,angel07041117,24.76346005,121.5511992,18,26,21,man,straight
23,3,1987,curvy,,university,woman,171,taipei,,ciaoh,25.10055803,121.5512136,20,45,29,man,straight
12,10,1979,thin,socially,,woman,169,taipei,no,hahahahh,25.11156622,121.5512675,32,58,37,man,straight
14,8,1985,,,,woman,0,taipei,,happidaz,24.98750905,121.5514128,35,60,31,man,straight
1,12,1963,average_build,not_at_all,,woman,162,taipei,no,almaalva,25.13648327,121.5515593,47,60,53,man,straight
6,3,1987,thin,socially,university,woman,162,taipei,no,bettychiou,25.02867789,121.5516847,29,37,29,man,straight
11,6,1977,fit,socially,post_grad,man,206,taipei,no,tacotoosdays,25.0329636,121.5517282,23,40,39,woman,straight
11,9,1988,fit,socially,university,man,170,taipei,,james19889,25.08643181,121.5518398,20,40,28,woman,straight
2,11,1984,,,,man,0,taipei,,kingfish2014,25.03004815,121.551893,23,50,32,woman,straight
27,8,1987,thin,not_at_all,university,woman,170,taipei,no,emri_shelly,25.14580407,121.5519133,30,45,29,man,straight
26,6,1991,average_build,socially,university,woman,155,taipei,no,soynora,25.26074138,121.5520578,22,45,25,man,straight
8,8,1988,,,,woman,0,taipei,,mimosun,25.07237247,121.5520712,28,35,28,man,straight
30,9,1983,overweight,socially,university,woman,157,taipei,no,adycarol,25.06284408,121.5521096,27,40,33,man,straight
23,10,1992,,,,woman,0,taipei,no,kuanyin_chen,25.07869531,121.5521344,19,34,24,man,straight
24,2,1986,,,,man,0,taipei,,sweetdream1001,24.99525229,121.5521525,18,39,30,woman,straight
18,1,1993,average_build,often,,woman,169,taipei,no,xjdkc,25.03113545,121.552172,18,28,23,man,straight
31,3,1986,fit,socially,university,man,0,taipei,sometimes,yuehchunwang,25.0187792,121.5524398,18,40,30,woman,straight
30,9,1992,fit,socially,university,woman,169,taipei,no,hannahhuang,25.01715332,121.5525069,20,35,24,man,straight
27,9,1981,thin,socially,,woman,168,taipei,no,shaniewen,24.9027115,121.5525513,30,38,35,man,straight
29,9,1992,,,,woman,0,taipei,,prada_o_nada,25.11222161,121.5526212,18,32,24,man,straight
14,11,1983,thin,socially,post_grad,woman,168,taipei,no,mickyinthebox,24.94244636,121.5526336,27,45,33,man,straight
10,5,1986,,,,man,0,taipei,,pavel_priluch,25.08450999,121.5526608,22,46,30,woman,straight
3,3,1991,average_build,socially,university,man,175,taipei,sometimes,yesterdaymemory,24.84818099,121.5527686,19,36,25,woman,straight
26,5,1982,,,,woman,0,taipei,,tochter_chen,25.05606143,121.5528218,30,40,34,man,straight
24,2,1995,,,,woman,0,taipei,,jessika_yuan,25.107899,121.552841,18,28,21,man,straight
5,6,1980,overweight,socially,two_year_college,woman,165,taipei,no,amandaamarilla,25.05895539,121.5529007,30,40,36,man,straight
5,2,1974,,,,woman,163,taipei,,rachcf,24.97970273,121.5529268,40,50,42,man,straight
10,2,1984,,,,woman,0,taipei,,evebubbledream,25.0099028,121.5529268,28,50,32,man,straight
6,8,1989,,,,woman,0,taipei,,yanachen,24.984253,121.5530044,27,40,27,man,straight
2,5,1985,,,,man,0,taipei,,scampygrassnake,25.09875307,121.5531245,22,35,31,woman,straight
10,11,1977,fit,socially,university,woman,157,taipei,,whatever16544,25.02325486,121.5532811,21,50,39,man,straight
14,3,1992,thin,,,man,173,taipei,no,james81314,25.09056729,121.553337,22,40,24,man,gay
19,5,1984,average_build,socially,post_grad,woman,165,taipei,no,bonniecai,24.9582748,121.5533495,30,40,32,man,straight
10,4,1966,,,,woman,0,taipei,no,bdmasa,25.18952926,121.5534268,35,50,50,man,straight
9,7,1987,,socially,post_grad,woman,163,taipei,no,jdvoyage,24.83420584,121.5534703,21,44,29,man,straight
3,9,1988,,,,man,0,taipei,,chief_m,24.9813507,121.553522,20,40,28,woman,straight
14,3,1972,,,,woman,0,taipei,,emilychen_taco,24.98592884,121.5537309,29,74,44,man,straight
4,3,1992,,socially,university,man,0,taipei,no,varstotas,25.04749848,121.5537309,19,34,24,woman,straight
29,2,1984,thin,socially,post_grad,woman,158,taipei,no,angie0229,25.15611631,121.5537446,28,38,32,man,straight
11,11,1970,fit,socially,post_grad,man,171,taipei,,straybard,25.06448724,121.5538124,27,38,46,woman,straight
16,10,1990,,socially,university,man,185,taipei,no,goodmode_,25.06708433,121.5538438,18,34,26,woman,straight
20,11,1992,,,,woman,0,taipei,,chelsie-me,25.08033202,121.5538994,26,28,24,man,straight
19,12,1984,fit,socially,post_grad,woman,160,taipei,,christying,25.12891243,121.5539193,25,45,32,man,straight
6,5,1992,average_build,,university,man,173,taipei,,scottjoseshawn,24.80470273,121.5539514,18,30,24,woman,straight
4,4,1983,overweight,socially,university,woman,168,taipei,sometimes,cupcakethecat2,25.06058791,121.5540632,25,45,33,man,straight
4,6,1995,,socially,university,woman,161,taipei,no,kristychang0604,25.02197459,121.5542223,21,28,21,man,straight
4,11,1983,,,,woman,0,taipei,,shaneiah,25.15667494,121.5543002,33,36,33,man,straight
20,5,1993,,,,man,0,taipei,,jacky82520,25.00995105,121.5545177,18,25,23,woman,straight
16,2,1990,,,post_grad,woman,164,taipei,,wywwenyu,25.00564769,121.5547253,25,35,26,man,straight
21,1,1998,,not_at_all,,woman,0,taipei,no,sypinkelephant,25.17385707,121.5549005,18,26,18,man,straight
25,9,1973,,socially,,woman,160,taipei,yes,miyaki0925,25.07336764,121.5549556,35,45,43,man,straight
18,4,1976,a_little_extra,socially,university,woman,160,taipei,sometimes,wini418,25.16153503,121.5549556,30,50,40,man,straight
30,9,1986,,,,woman,0,taipei,,slulululu,24.94718482,121.555021,30,36,30,man,straight
29,9,1992,,,,man,0,taipei,no,wilayou,24.97402824,121.555041,19,28,24,woman,straight
1,9,1985,,,,woman,0,taipei,,ritahaha,25.22164285,121.5550641,28,36,31,man,straight
2,8,1990,,socially,,woman,0,taipei,no,karenhu82,25.0329636,121.5550998,24,36,26,man,straight
5,12,1982,thin,socially,university,woman,158,taipei,no,munich2012,24.97382382,121.5551572,21,50,34,man,straight
28,1,1975,a_little_extra,,,woman,158,taipei,yes,stella101639,25.11064955,121.5553258,42,55,41,man,straight
27,5,1991,,,,man,0,taipei,,iwantsexu,25.25956459,121.5553484,18,25,25,woman,straight
10,4,1974,average_build,socially,post_grad,man,180,taipei,sometimes,soulcombo,25.05156825,121.5553765,27,38,42,woman,straight
20,7,1985,,,,woman,0,taipei,,jurrecandy,25.0564293,121.5553822,22,48,31,man,straight
27,2,1982,,,,woman,0,taipei,sometimes,sandyts,25.12527129,121.5554143,30,42,34,man,straight
19,9,1978,fit,socially,university,man,177,taipei,no,djmagic000,25.08799206,121.5554268,18,37,38,woman,straight
1,2,1990,curvy,socially,university,woman,161,taipei,sometimes,luluyanglulu,25.04740804,121.5554836,25,34,26,man,straight
24,5,1995,,,,woman,0,taipei,,sininyu,25.11724606,121.5556015,18,28,21,man,straight
24,1,1987,,,,woman,0,taipei,,bei124,24.78583716,121.5556036,27,37,29,man,straight
28,4,1983,,,,woman,0,taipei,,gerlie33,25.04873647,121.5556992,40,52,33,man,straight
7,2,1993,,,,woman,171,taipei,no,joannsu,24.94678766,121.5557416,25,35,23,man,straight
2,2,1979,fit,socially,university,woman,0,taipei,no,yvonneleaf,24.91572222,121.5557805,33,43,37,man,straight
17,6,1985,,socially,,woman,0,taipei,no,bettycheng,24.86932724,121.5558114,32,55,31,man,straight
3,5,1984,average_build,socially,university,woman,170,taipei,yes,hot_ts_noriko,25.01564077,121.5558268,28,52,32,man,straight
30,4,1982,average_build,socially,,woman,165,taipei,no,tenderwind,25.10660701,121.5558299,26,42,34,man,straight
12,2,1992,average_build,socially,university,woman,165,taipei,no,min212,25.13478178,121.5559593,23,28,24,man,straight
21,2,1983,,,,woman,0,taipei,,charlottelin221,24.90181606,121.555973,23,52,33,man,straight
31,8,1987,,socially,,woman,0,taipei,no,nini_wang,25.05400147,121.5560701,26,38,29,man,straight
17,9,1987,fit,socially,,man,185,taipei,no,saichom,25.14457074,121.5561675,20,30,29,woman,straight
11,11,1994,,,,woman,0,taipei,,yuyingerin,25.00138465,121.5562102,18,28,22,man,straight
18,8,1982,,,,woman,0,taipei,,susutokids,25.25343604,121.5563193,24,54,34,man,straight
26,7,1986,overweight,,,woman,0,taipei,no,orangeclaire,25.08588083,121.5564062,26,46,30,man,straight
29,9,1995,,,,woman,0,taipei,,kc79471,24.9479636,121.5565772,23,32,21,man,straight
23,12,1979,,,university,man,0,taipei,no,forthelulzofit,25.05771608,121.5565968,21,40,37,woman,straight
11,1,1975,,,,woman,0,taipei,,rizalai,25.05136851,121.5566107,27,68,42,man,straight
7,10,1994,,not_at_all,post_grad,man,178,taipei,,jose-16,25.1079636,121.5567095,18,28,22,woman,straight
24,2,1985,average_build,socially,university,woman,158,taipei,no,lanaliao,24.94624273,121.5567688,27,40,31,man,straight
1,6,1977,fit,socially,university,man,188,taipei,no,mrseriousfuntim,25.08722717,121.5568902,30,45,39,woman,straight
21,8,1985,,,,woman,0,taipei,no,redcloud02,25.12011956,121.5569234,22,48,31,man,straight
3,8,1992,,,,woman,0,taipei,,candy2998738,25.0360532,121.5569282,18,26,24,man,straight
9,7,1969,fit,socially,post_grad,man,173,taipei,no,digitofu,25.01091951,121.5569317,28,48,47,woman,straight
4,8,1986,average_build,socially,post_grad,man,180,taipei,,jackytang0804,25.04729025,121.5570234,18,46,30,woman,straight
20,6,1991,fit,socially,university,man,181,taipei,no,chin-tang,24.97857029,121.5570848,19,36,25,woman,straight
30,10,1984,overweight,socially,post_grad,man,175,taipei,yes,rajukun,25.04441398,121.5572166,20,40,32,woman,straight
16,9,1975,thin,,post_grad,woman,157,taipei,,pearhsu,25.05067316,121.5572524,35,46,41,man,straight
2,8,1972,,,,woman,0,taipei,,hope_purple,25.14118871,121.5572683,35,48,44,man,straight
25,10,1986,,,,woman,0,taipei,,annie165,25.17032624,121.5573296,30,42,30,man,straight
29,9,1992,,,,woman,0,taipei,,dianarosetron,24.9830293,121.5573947,22,32,24,man,straight
11,11,1973,,socially,,man,0,taipei,no,doloh11,24.99720812,121.557506,30,40,43,woman,straight
5,7,1982,,socially,university,woman,153,taipei,no,yinssss,25.01742962,121.5576295,25,42,34,man,straight
8,11,1979,average_build,socially,university,man,168,taipei,no,joseph-c-s,25.11832945,121.5577493,25,58,37,woman,straight
27,2,1984,rather_not_say,often,university,woman,0,taipei,,fifi227,25.09010646,121.5577542,23,50,32,man,straight
10,9,1987,,,,man,0,taipei,,hungyihsieh,24.84377441,121.5577835,21,44,29,woman,straight
8,5,1985,average_build,socially,post_grad,man,180,taipei,no,andyfromtheuk,25.08755417,121.5577835,22,46,31,woman,straight
27,11,1986,,,university,woman,167,taipei,no,ferrieinthewind,25.08119511,121.5578606,22,36,30,man,straight
13,1,1989,,,,woman,156,taipei,,amandylee,25.01065123,121.5578701,20,40,27,man,straight
1,4,1990,rather_not_say,,,woman,170,taipei,no,jupiterian666,25.03860694,121.558035,20,38,26,man,straight
6,6,1982,,,,woman,0,taipei,,corrine66,24.956511,121.5580603,24,54,34,man,straight
2,9,1984,,,,man,182,taipei,,neycer,25.07540103,121.5583009,26,32,32,woman,straight
1,7,1987,,socially,,woman,168,taipei,sometimes,withdreamcatcher,25.03158047,121.5583178,29,36,29,man,straight
7,10,1991,fit,often,university,man,191,taipei,sometimes,chetflaum,24.99869569,121.5583346,18,45,25,woman,straight
31,3,1983,jacked,socially,university,man,183,taipei,no,koujiacheng,25.0707187,121.5583346,22,32,33,woman,straight
12,11,1977,,,,woman,0,taipei,no,meowandmi,25.0629208,121.558368,30,45,39,man,straight
30,4,1985,,,,man,0,taipei,,olive_colored,25.00000788,121.5583845,18,99,31,woman,straight
16,10,1982,fit,socially,space_camp,man,174,taipei,sometimes,jammyfu,25.01870335,121.5585962,23,36,34,woman,straight
19,4,1972,rather_not_say,socially,post_grad,woman,0,taipei,,e10g9,25.03493599,121.5588152,35,60,44,man,straight
15,8,1998,,,,woman,0,taipei,,piao_0815,25.09337695,121.5588479,18,26,18,man,straight
10,10,1987,,,,man,0,taipei,,a007-rock,25.06473365,121.5589333,21,44,29,woman,straight
28,2,1994,rather_not_say,socially,university,woman,159,taipei,no,soyluna228,25.03790187,121.5590165,20,35,22,man,straight
16,3,1994,,,,woman,0,taipei,,slapbaddog,25.05720602,121.5590248,22,30,22,man,straight
13,12,1978,,,,woman,0,taipei,,elthecatin2016,25.02278548,121.559167,26,62,38,man,straight
1,4,1985,,socially,post_grad,man,178,taipei,sometimes,orangemaker,25.0715075,121.5592666,20,31,31,woman,straight
17,3,1973,,,,woman,0,taipei,,sophiachy,25.06513518,121.5593168,28,72,43,man,straight
14,8,1979,average_build,socially,university,woman,158,taipei,no,clairyang,25.08335554,121.5593515,32,45,37,man,straight
6,6,1983,,,university,woman,163,taipei,no,kellylee66,25.08114068,121.5594027,32,40,33,man,straight
24,11,1993,,,,man,0,taipei,,normanmantheman,24.99920833,121.5594507,18,45,23,woman,straight
31,10,1990,,socially,,woman,165,taipei,no,tingtongtingtong,24.99406571,121.5595166,27,38,26,man,straight
21,8,1977,average_build,socially,university,woman,160,taipei,no,cindyhy821,25.05592278,121.5595213,25,45,39,man,straight
11,5,1990,,,,man,0,taipei,,romanlin,25.09594561,121.5595651,20,38,26,woman,straight
3,10,1984,average_build,socially,university,woman,161,taipei,no,vaneilo,24.98923182,121.559572,23,50,32,man,straight
18,4,1979,thin,socially,,man,180,taipei,no,newtw_taco,25.02265432,121.559753,18,60,37,woman,straight
25,10,1984,,,,man,0,taipei,,kingnick-allianz,25.08023633,121.5597962,18,35,32,woman,straight
11,9,1978,,,,woman,0,taipei,,anne911,25.07763365,121.559848,28,54,38,man,straight
27,4,1995,,,,man,183,taipei,no,paulykao,25.07498946,121.5598836,18,35,21,woman,straight
28,2,1984,average_build,not_at_all,university,man,178,taipei,no,topkenary,24.99242306,121.5598958,18,42,32,woman,straight
25,11,1992,,,,woman,0,taipei,,tatalove1212,25.04482131,121.5599563,23,32,24,man,straight
8,11,1988,,,,woman,0,taipei,no,2020201,25.09131044,121.5599623,28,34,28,man,straight
16,5,1989,fit,,post_grad,man,178,taipei,,tibofino,24.93474931,121.5599802,18,40,27,woman,straight
18,3,1983,,,,man,0,taipei,,vuongo,25.06071283,121.5600562,23,52,33,woman,straight
17,11,1987,,,,woman,0,taipei,,beckyhsieh,24.9584715,121.5600577,21,44,29,man,straight
10,12,1987,fit,not_at_all,university,man,0,taipei,no,shariq_taco,25.04667668,121.5601246,21,44,29,woman,straight
3,2,1990,average_build,not_at_all,post_grad,man,173,taipei,no,leericky123,25.01755264,121.5602275,20,38,26,woman,straight
2,5,1989,,,,woman,0,taipei,,mhine24,25.09850982,121.5603571,20,40,27,man,straight
18,7,1975,average_build,socially,post_grad,man,170,taipei,no,sh6027,25.03422623,121.5603592,27,68,41,woman,straight
15,11,1998,,,,woman,0,taipei,,lyberty_taco,25.08851916,121.5603661,18,26,18,man,straight
12,11,1984,average_build,not_at_all,university,woman,0,taipei,no,qmeiasaurus,25.08662852,121.5603814,32,45,32,man,straight
26,3,1992,thin,socially,post_grad,man,182,taipei,no,alexleech,25.02103517,121.5603827,18,32,24,woman,straight
19,9,1988,fit,socially,post_grad,man,0,taipei,,paaauuull,24.89100776,121.5605007,18,38,28,woman,straight
10,12,1983,a_little_extra,socially,,man,0,taipei,sometimes,zickyku,24.93275038,121.5606875,23,52,33,woman,straight
22,11,1986,,,,man,0,taipei,,leojyun-chen,24.98991724,121.5607024,24,33,30,woman,straight
1,8,1990,,,,man,0,taipei,,mattlaska007,24.7612873,121.5607209,20,33,26,woman,straight
30,11,1989,,,,woman,0,taipei,,oysteromlet,24.87237966,121.5607264,20,40,27,man,straight
20,9,1989,,,post_grad,woman,0,taipei,,hinoinabox,25.08488668,121.5608132,20,35,27,man,straight
20,5,1982,fit,socially,university,man,178,pei-tou,yes,ho-nay,25.04164649,121.5608896,24,54,34,woman,straight
1,12,1985,,socially,university,woman,173,taipei,no,joweitseng,25.10044826,121.5609019,30,40,31,man,straight
5,7,1977,,,,woman,0,taipei,,skywalkerew,25.09266509,121.5609223,26,64,39,man,straight
18,7,1992,,socially,,woman,0,taipei,,saralxuan,25.18760278,121.5610408,19,34,24,man,straight
7,1,1973,fit,,post_grad,woman,172,taipei,no,samiraprof,24.96460917,121.5610727,31,48,44,man,straight
3,7,1992,average_build,socially,post_grad,man,170,taipei,,gcups,25.00355184,121.5611071,18,35,24,woman,straight
27,10,1995,,,,woman,0,taipei,,carinnanana,25.11088568,121.5611165,18,28,21,man,straight
