id,lookingFor,metric,username
0,new_friends,Relationship,jiamingchang
1,long_term_dating,Relationship,jiamingchang
2,26,min_age,jiamingchang
3,32,max_age,jiamingchang
0,new_friends,Relationship,jianfong
1,long_term_dating,Relationship,jianfong
2,short_term_dating,Relationship,jianfong
3,20,min_age,jianfong
4,38,max_age,jianfong
0,new_friends,Relationship,jiasonn
1,long_term_dating,Relationship,jiasonn
2,short_term_dating,Relationship,jiasonn
3,casual_sex,Relationship,jiasonn
4,18,min_age,jiasonn
5,28,max_age,jiasonn
0,new_friends,Relationship,jiebuli
1,long_term_dating,Relationship,jiebuli
2,23,min_age,jiebuli
3,30,max_age,jiebuli
0,new_friends,Relationship,jillchenthecat
1,long_term_dating,Relationship,jillchenthecat
2,short_term_dating,Relationship,jillchenthecat
3,19,min_age,jillchenthecat
4,36,max_age,jillchenthecat
0,new_friends,Relationship,jimlee0710
1,long_term_dating,Relationship,jimlee0710
2,22,min_age,jimlee0710
3,32,max_age,jimlee0710
0,new_friends,Relationship,jimmerylin
1,long_term_dating,Relationship,jimmerylin
2,short_term_dating,Relationship,jimmerylin
3,casual_sex,Relationship,jimmerylin
4,18,min_age,jimmerylin
5,45,max_age,jimmerylin
0,new_friends,Relationship,jimmy00077
1,long_term_dating,Relationship,jimmy00077
2,short_term_dating,Relationship,jimmy00077
3,18,min_age,jimmy00077
4,30,max_age,jimmy00077
0,new_friends,Relationship,jimmy_huang1
1,short_term_dating,Relationship,jimmy_huang1
2,18,min_age,jimmy_huang1
3,26,max_age,jimmy_huang1
0,new_friends,Relationship,jimmyc1010
1,long_term_dating,Relationship,jimmyc1010
2,short_term_dating,Relationship,jimmyc1010
3,18,min_age,jimmyc1010
4,40,max_age,jimmyc1010
0,new_friends,Relationship,jimmye13
1,long_term_dating,Relationship,jimmye13
2,short_term_dating,Relationship,jimmye13
3,22,min_age,jimmye13
4,32,max_age,jimmye13
0,new_friends,Relationship,jimmyjuan1990
1,long_term_dating,Relationship,jimmyjuan1990
2,short_term_dating,Relationship,jimmyjuan1990
3,18,min_age,jimmyjuan1990
4,42,max_age,jimmyjuan1990
0,new_friends,Relationship,jimmylin_
1,long_term_dating,Relationship,jimmylin_
2,short_term_dating,Relationship,jimmylin_
3,22,min_age,jimmylin_
4,46,max_age,jimmylin_
0,new_friends,Relationship,jimtang0516
1,long_term_dating,Relationship,jimtang0516
2,short_term_dating,Relationship,jimtang0516
3,33,min_age,jimtang0516
4,42,max_age,jimtang0516
0,new_friends,Relationship,jing0813
1,long_term_dating,Relationship,jing0813
2,short_term_dating,Relationship,jing0813
3,18,min_age,jing0813
4,30,max_age,jing0813
0,new_friends,Relationship,jing_93
1,long_term_dating,Relationship,jing_93
2,24,min_age,jing_93
3,32,max_age,jing_93
0,new_friends,Relationship,jing_hong
1,long_term_dating,Relationship,jing_hong
2,short_term_dating,Relationship,jing_hong
3,18,min_age,jing_hong
4,26,max_age,jing_hong
0,new_friends,Relationship,jingerfromspace
1,long_term_dating,Relationship,jingerfromspace
2,short_term_dating,Relationship,jingerfromspace
3,22,min_age,jingerfromspace
4,46,max_age,jingerfromspace
0,new_friends,Relationship,jings0626
1,long_term_dating,Relationship,jings0626
2,short_term_dating,Relationship,jings0626
3,35,min_age,jings0626
4,50,max_age,jings0626
0,new_friends,Relationship,jion3526
1,long_term_dating,Relationship,jion3526
2,short_term_dating,Relationship,jion3526
3,19,min_age,jion3526
4,36,max_age,jion3526
0,new_friends,Relationship,jishan
1,long_term_dating,Relationship,jishan
2,short_term_dating,Relationship,jishan
3,,Relationship,jishan
4,,Relationship,jishan
5,21,min_age,jishan
6,40,max_age,jishan
0,new_friends,Relationship,jiyoo_taco
1,long_term_dating,Relationship,jiyoo_taco
2,short_term_dating,Relationship,jiyoo_taco
3,19,min_age,jiyoo_taco
4,27,max_age,jiyoo_taco
0,new_friends,Relationship,jj7810
1,casual_sex,Relationship,jj7810
2,18,min_age,jj7810
3,35,max_age,jj7810
0,new_friends,Relationship,jjack_taco
1,long_term_dating,Relationship,jjack_taco
2,short_term_dating,Relationship,jjack_taco
3,23,min_age,jjack_taco
4,50,max_age,jjack_taco
0,new_friends,Relationship,jjasonn87
1,long_term_dating,Relationship,jjasonn87
2,short_term_dating,Relationship,jjasonn87
3,21,min_age,jjasonn87
4,42,max_age,jjasonn87
0,new_friends,Relationship,jjbrown78
1,long_term_dating,Relationship,jjbrown78
2,short_term_dating,Relationship,jjbrown78
3,,Relationship,jjbrown78
4,23,min_age,jjbrown78
5,35,max_age,jjbrown78
0,new_friends,Relationship,jjccchen
1,long_term_dating,Relationship,jjccchen
2,short_term_dating,Relationship,jjccchen
3,20,min_age,jjccchen
4,40,max_age,jjccchen
0,new_friends,Relationship,jkfromtw
1,long_term_dating,Relationship,jkfromtw
2,short_term_dating,Relationship,jkfromtw
3,casual_sex,Relationship,jkfromtw
4,18,min_age,jkfromtw
5,45,max_age,jkfromtw
0,new_friends,Relationship,jlc2003
1,long_term_dating,Relationship,jlc2003
2,short_term_dating,Relationship,jlc2003
3,19,min_age,jlc2003
4,34,max_age,jlc2003
0,new_friends,Relationship,jldriscoll1982
1,21,min_age,jldriscoll1982
2,34,max_age,jldriscoll1982
0,new_friends,Relationship,jlin94
1,19,min_age,jlin94
2,36,max_age,jlin94
0,new_friends,Relationship,jn_wu
1,long_term_dating,Relationship,jn_wu
2,short_term_dating,Relationship,jn_wu
3,22,min_age,jn_wu
4,48,max_age,jn_wu
0,new_friends,Relationship,jo12345aa
1,long_term_dating,Relationship,jo12345aa
2,28,min_age,jo12345aa
3,40,max_age,jo12345aa
0,new_friends,Relationship,joan624lftl
1,long_term_dating,Relationship,joan624lftl
2,short_term_dating,Relationship,joan624lftl
3,20,min_age,joan624lftl
4,26,max_age,joan624lftl
0,new_friends,Relationship,joanearth
1,long_term_dating,Relationship,joanearth
2,short_term_dating,Relationship,joanearth
3,25,min_age,joanearth
4,45,max_age,joanearth
0,new_friends,Relationship,joanne7979
1,long_term_dating,Relationship,joanne7979
2,short_term_dating,Relationship,joanne7979
3,20,min_age,joanne7979
4,38,max_age,joanne7979
0,new_friends,Relationship,joanneecc
1,long_term_dating,Relationship,joanneecc
2,short_term_dating,Relationship,joanneecc
3,25,min_age,joanneecc
4,35,max_age,joanneecc
0,new_friends,Relationship,joannelee1104
1,long_term_dating,Relationship,joannelee1104
2,27,min_age,joannelee1104
3,55,max_age,joannelee1104
0,new_friends,Relationship,joannsu
1,long_term_dating,Relationship,joannsu
2,short_term_dating,Relationship,joannsu
3,25,min_age,joannsu
4,35,max_age,joannsu
0,new_friends,Relationship,joantai
1,26,min_age,joantai
2,62,max_age,joantai
0,new_friends,Relationship,joanyao
1,long_term_dating,Relationship,joanyao
2,35,min_age,joanyao
3,55,max_age,joanyao
0,new_friends,Relationship,jobieasaurus
1,long_term_dating,Relationship,jobieasaurus
2,30,min_age,jobieasaurus
3,45,max_age,jobieasaurus
0,new_friends,Relationship,jocelyn-c
1,long_term_dating,Relationship,jocelyn-c
2,short_term_dating,Relationship,jocelyn-c
3,18,min_age,jocelyn-c
4,32,max_age,jocelyn-c
0,new_friends,Relationship,jocelyneliu
1,long_term_dating,Relationship,jocelyneliu
2,30,min_age,jocelyneliu
3,42,max_age,jocelyneliu
0,new_friends,Relationship,jochien
1,long_term_dating,Relationship,jochien
2,short_term_dating,Relationship,jochien
3,25,min_age,jochien
4,45,max_age,jochien
0,new_friends,Relationship,joe935191
1,long_term_dating,Relationship,joe935191
2,short_term_dating,Relationship,joe935191
3,20,min_age,joe935191
4,80,max_age,joe935191
0,new_friends,Relationship,joe_lynch
1,long_term_dating,Relationship,joe_lynch
2,short_term_dating,Relationship,joe_lynch
3,18,min_age,joe_lynch
4,30,max_age,joe_lynch
0,new_friends,Relationship,joechien
1,long_term_dating,Relationship,joechien
2,short_term_dating,Relationship,joechien
3,20,min_age,joechien
4,40,max_age,joechien
0,new_friends,Relationship,joehoasaurus
1,casual_sex,Relationship,joehoasaurus
2,22,min_age,joehoasaurus
3,46,max_age,joehoasaurus
0,new_friends,Relationship,joehuredgf
1,19,min_age,joehuredgf
2,34,max_age,joehuredgf
0,new_friends,Relationship,joeshan6777
1,long_term_dating,Relationship,joeshan6777
2,short_term_dating,Relationship,joeshan6777
3,31,min_age,joeshan6777
4,84,max_age,joeshan6777
0,new_friends,Relationship,joeycl
1,long_term_dating,Relationship,joeycl
2,short_term_dating,Relationship,joeycl
3,22,min_age,joeycl
4,35,max_age,joeycl
0,new_friends,Relationship,joeysu542
1,long_term_dating,Relationship,joeysu542
2,19,min_age,joeysu542
3,30,max_age,joeysu542
0,new_friends,Relationship,johandsome-
1,18,min_age,johandsome-
2,33,max_age,johandsome-
0,casual_sex,Relationship,johnfore
1,18,min_age,johnfore
2,45,max_age,johnfore
0,new_friends,Relationship,johnk0102
1,24,min_age,johnk0102
2,36,max_age,johnk0102
0,new_friends,Relationship,johnniebig
1,long_term_dating,Relationship,johnniebig
2,short_term_dating,Relationship,johnniebig
3,20,min_age,johnniebig
4,40,max_age,johnniebig
0,new_friends,Relationship,johnny_1900
1,long_term_dating,Relationship,johnny_1900
2,19,min_age,johnny_1900
3,25,max_age,johnny_1900
0,new_friends,Relationship,johnnymvp
1,long_term_dating,Relationship,johnnymvp
2,18,min_age,johnnymvp
3,35,max_age,johnnymvp
0,new_friends,Relationship,johnricky123
1,21,min_age,johnricky123
2,42,max_age,johnricky123
0,new_friends,Relationship,johnsonsk8
1,casual_sex,Relationship,johnsonsk8
2,18,min_age,johnsonsk8
3,25,max_age,johnsonsk8
0,new_friends,Relationship,johntpe
1,long_term_dating,Relationship,johntpe
2,short_term_dating,Relationship,johntpe
3,18,min_age,johntpe
4,35,max_age,johntpe
0,new_friends,Relationship,johnwarrenlewis
1,long_term_dating,Relationship,johnwarrenlewis
2,short_term_dating,Relationship,johnwarrenlewis
3,25,min_age,johnwarrenlewis
4,60,max_age,johnwarrenlewis
0,new_friends,Relationship,johnwu-
1,short_term_dating,Relationship,johnwu-
2,20,min_age,johnwu-
3,49,max_age,johnwu-
0,new_friends,Relationship,johnyperfecto
1,long_term_dating,Relationship,johnyperfecto
2,short_term_dating,Relationship,johnyperfecto
3,20,min_age,johnyperfecto
4,33,max_age,johnyperfecto
0,new_friends,Relationship,joieeee
1,29,min_age,joieeee
2,56,max_age,joieeee
0,new_friends,Relationship,joliechen
1,long_term_dating,Relationship,joliechen
2,short_term_dating,Relationship,joliechen
3,20,min_age,joliechen
4,40,max_age,joliechen
0,new_friends,Relationship,jomaben
1,long_term_dating,Relationship,jomaben
2,short_term_dating,Relationship,jomaben
3,,Relationship,jomaben
4,20,min_age,jomaben
5,34,max_age,jomaben
0,new_friends,Relationship,jonasjojo521
1,long_term_dating,Relationship,jonasjojo521
2,short_term_dating,Relationship,jonasjojo521
3,21,min_age,jonasjojo521
4,44,max_age,jonasjojo521
0,new_friends,Relationship,jonson_jin
1,long_term_dating,Relationship,jonson_jin
2,short_term_dating,Relationship,jonson_jin
3,24,min_age,jonson_jin
4,56,max_age,jonson_jin
0,new_friends,Relationship,joomgee
1,long_term_dating,Relationship,joomgee
2,short_term_dating,Relationship,joomgee
3,22,min_age,joomgee
4,35,max_age,joomgee
0,new_friends,Relationship,jordan-wang
1,long_term_dating,Relationship,jordan-wang
2,short_term_dating,Relationship,jordan-wang
3,24,min_age,jordan-wang
4,54,max_age,jordan-wang
0,new_friends,Relationship,jose-16
1,long_term_dating,Relationship,jose-16
2,short_term_dating,Relationship,jose-16
3,18,min_age,jose-16
4,28,max_age,jose-16
0,new_friends,Relationship,joseph-c-s
1,long_term_dating,Relationship,joseph-c-s
2,short_term_dating,Relationship,joseph-c-s
3,casual_sex,Relationship,joseph-c-s
4,25,min_age,joseph-c-s
5,58,max_age,joseph-c-s
0,new_friends,Relationship,joseph0223
1,long_term_dating,Relationship,joseph0223
2,short_term_dating,Relationship,joseph0223
3,24,min_age,joseph0223
4,56,max_age,joseph0223
0,new_friends,Relationship,josephbounce
1,long_term_dating,Relationship,josephbounce
2,short_term_dating,Relationship,josephbounce
3,casual_sex,Relationship,josephbounce
4,18,min_age,josephbounce
5,95,max_age,josephbounce
0,new_friends,Relationship,josephine168
1,long_term_dating,Relationship,josephine168
2,short_term_dating,Relationship,josephine168
3,39,min_age,josephine168
4,54,max_age,josephine168
0,new_friends,Relationship,josephmikhael
1,long_term_dating,Relationship,josephmikhael
2,short_term_dating,Relationship,josephmikhael
3,23,min_age,josephmikhael
4,33,max_age,josephmikhael
0,new_friends,Relationship,josephwang
1,long_term_dating,Relationship,josephwang
2,35,min_age,josephwang
3,50,max_age,josephwang
0,new_friends,Relationship,joshabare
1,long_term_dating,Relationship,joshabare
2,short_term_dating,Relationship,joshabare
3,casual_sex,Relationship,joshabare
4,18,min_age,joshabare
5,27,max_age,joshabare
0,new_friends,Relationship,joshchien
1,long_term_dating,Relationship,joshchien
2,short_term_dating,Relationship,joshchien
3,24,min_age,joshchien
4,36,max_age,joshchien
0,new_friends,Relationship,joshhavefun
1,long_term_dating,Relationship,joshhavefun
2,short_term_dating,Relationship,joshhavefun
3,18,min_age,joshhavefun
4,35,max_age,joshhavefun
0,new_friends,Relationship,joshjohnsonx
1,24,min_age,joshjohnsonx
2,56,max_age,joshjohnsonx
0,new_friends,Relationship,joshuaw82
1,long_term_dating,Relationship,joshuaw82
2,short_term_dating,Relationship,joshuaw82
3,20,min_age,joshuaw82
4,32,max_age,joshuaw82
0,new_friends,Relationship,josiekuo
1,31,min_age,josiekuo
2,60,max_age,josiekuo
0,long_term_dating,Relationship,jossie-tsai
1,30,min_age,jossie-tsai
2,45,max_age,jossie-tsai
0,new_friends,Relationship,jossiejoss
1,long_term_dating,Relationship,jossiejoss
2,short_term_dating,Relationship,jossiejoss
3,22,min_age,jossiejoss
4,35,max_age,jossiejoss
0,new_friends,Relationship,joweitseng
1,30,min_age,joweitseng
2,40,max_age,joweitseng
0,new_friends,Relationship,joy_fishdry
1,long_term_dating,Relationship,joy_fishdry
2,short_term_dating,Relationship,joy_fishdry
3,25,min_age,joy_fishdry
4,37,max_age,joy_fishdry
0,new_friends,Relationship,joyce-hsu
1,long_term_dating,Relationship,joyce-hsu
2,short_term_dating,Relationship,joyce-hsu
3,22,min_age,joyce-hsu
4,28,max_age,joyce-hsu
0,new_friends,Relationship,joyce914
1,long_term_dating,Relationship,joyce914
2,short_term_dating,Relationship,joyce914
3,18,min_age,joyce914
4,26,max_age,joyce914
0,new_friends,Relationship,joyceye
1,long_term_dating,Relationship,joyceye
2,short_term_dating,Relationship,joyceye
3,20,min_age,joyceye
4,38,max_age,joyceye
0,new_friends,Relationship,joyciesquare
1,long_term_dating,Relationship,joyciesquare
2,short_term_dating,Relationship,joyciesquare
3,24,min_age,joyciesquare
4,56,max_age,joyciesquare
0,new_friends,Relationship,joyfree_
1,long_term_dating,Relationship,joyfree_
2,short_term_dating,Relationship,joyfree_
3,casual_sex,Relationship,joyfree_
4,40,min_age,joyfree_
5,50,max_age,joyfree_
0,new_friends,Relationship,joysourorange
1,long_term_dating,Relationship,joysourorange
2,short_term_dating,Relationship,joysourorange
3,18,min_age,joysourorange
4,36,max_age,joysourorange
0,new_friends,Relationship,jparker51
1,long_term_dating,Relationship,jparker51
2,short_term_dating,Relationship,jparker51
3,18,min_age,jparker51
4,36,max_age,jparker51
0,new_friends,Relationship,jplovespolarbear
1,40,min_age,jplovespolarbear
2,99,max_age,jplovespolarbear
0,new_friends,Relationship,jpyang
1,long_term_dating,Relationship,jpyang
2,short_term_dating,Relationship,jpyang
3,25,min_age,jpyang
4,58,max_age,jpyang
0,new_friends,Relationship,jree13
1,long_term_dating,Relationship,jree13
2,short_term_dating,Relationship,jree13
3,19,min_age,jree13
4,32,max_age,jree13
0,new_friends,Relationship,jss0109
1,long_term_dating,Relationship,jss0109
2,short_term_dating,Relationship,jss0109
3,casual_sex,Relationship,jss0109
4,24,min_age,jss0109
5,45,max_age,jss0109
0,new_friends,Relationship,jthsieh
1,long_term_dating,Relationship,jthsieh
2,short_term_dating,Relationship,jthsieh
3,25,min_age,jthsieh
4,40,max_age,jthsieh
0,new_friends,Relationship,jtw_taipei
1,long_term_dating,Relationship,jtw_taipei
2,short_term_dating,Relationship,jtw_taipei
3,18,min_age,jtw_taipei
4,40,max_age,jtw_taipei
0,new_friends,Relationship,ju_annie
1,27,min_age,ju_annie
2,35,max_age,ju_annie
0,new_friends,Relationship,juanpablominion
1,long_term_dating,Relationship,juanpablominion
2,short_term_dating,Relationship,juanpablominion
3,23,min_age,juanpablominion
4,35,max_age,juanpablominion
0,new_friends,Relationship,judychuchu
1,long_term_dating,Relationship,judychuchu
2,short_term_dating,Relationship,judychuchu
3,19,min_age,judychuchu
4,30,max_age,judychuchu
0,new_friends,Relationship,juhiasaurus
1,long_term_dating,Relationship,juhiasaurus
2,40,min_age,juhiasaurus
3,50,max_age,juhiasaurus
0,new_friends,Relationship,juiced69
1,long_term_dating,Relationship,juiced69
2,short_term_dating,Relationship,juiced69
3,22,min_age,juiced69
4,29,max_age,juiced69
0,new_friends,Relationship,juilien4god
1,30,min_age,juilien4god
2,78,max_age,juilien4god
0,new_friends,Relationship,juju_tw
1,long_term_dating,Relationship,juju_tw
2,short_term_dating,Relationship,juju_tw
3,21,min_age,juju_tw
4,42,max_age,juju_tw
0,new_friends,Relationship,julia0613
1,long_term_dating,Relationship,julia0613
2,32,min_age,julia0613
3,40,max_age,julia0613
0,new_friends,Relationship,julia91leoangel
1,long_term_dating,Relationship,julia91leoangel
2,short_term_dating,Relationship,julia91leoangel
3,19,min_age,julia91leoangel
4,36,max_age,julia91leoangel
0,new_friends,Relationship,julialiny
1,35,min_age,julialiny
2,45,max_age,julialiny
0,new_friends,Relationship,julialo
1,20,min_age,julialo
2,38,max_age,julialo
0,new_friends,Relationship,juliayeh
1,long_term_dating,Relationship,juliayeh
2,short_term_dating,Relationship,juliayeh
3,21,min_age,juliayeh
4,44,max_age,juliayeh
0,new_friends,Relationship,juliettecaplet
1,long_term_dating,Relationship,juliettecaplet
2,short_term_dating,Relationship,juliettecaplet
3,30,min_age,juliettecaplet
4,42,max_age,juliettecaplet
0,new_friends,Relationship,jungdavid
1,long_term_dating,Relationship,jungdavid
2,short_term_dating,Relationship,jungdavid
3,27,min_age,jungdavid
4,66,max_age,jungdavid
0,new_friends,Relationship,junglin
1,18,min_age,junglin
2,35,max_age,junglin
0,new_friends,Relationship,jupiterian666
1,20,min_age,jupiterian666
2,38,max_age,jupiterian666
0,new_friends,Relationship,jurrecandy
1,long_term_dating,Relationship,jurrecandy
2,short_term_dating,Relationship,jurrecandy
3,22,min_age,jurrecandy
4,48,max_age,jurrecandy
0,new_friends,Relationship,justanotherz
